siteID,day,hour,year,month,weekday,gps_lat,gps_lon,value,umapX,umapY
74DA38AF493C,23,13,2020,7,4,25.043,121.455,"[43.1, 48.11111111, 43.9, 37.66666667, 34.3, 29.8, 34.7]",6.9847326,5.942518
74DA38AF493C,23,14,2020,7,4,25.043,121.455,"[48.11111111, 43.9, 37.66666667, 34.3, 29.8, 34.7, 31.75]",7.006595,5.6102166
74DA38AF493C,23,15,2020,7,4,25.043,121.455,"[43.9, 37.66666667, 34.3, 29.8, 34.7, 31.75, 23.81818182]",7.125825,5.0637245
74DA38AF493C,23,16,2020,7,4,25.043,121.455,"[37.66666667, 34.3, 29.8, 34.7, 31.75, 23.81818182, 32.7]",6.108193,4.7829456
74DA38AF493C,23,17,2020,7,4,25.043,121.455,"[34.3, 29.8, 34.7, 31.75, 23.81818182, 32.7, 37.0]",5.7104063,4.9891014
74DA38AF493C,23,18,2020,7,4,25.043,121.455,"[29.8, 34.7, 31.75, 23.81818182, 32.7, 37.0, 33.9]",3.7869527,4.4048276
74DA38AF493C,23,19,2020,7,4,25.043,121.455,"[34.7, 31.75, 23.81818182, 32.7, 37.0, 33.9, 24.9]",5.6392856,4.629151
74DA38AF493C,23,20,2020,7,4,25.043,121.455,"[31.75, 23.81818182, 32.7, 37.0, 33.9, 24.9, 30.22222222]",5.966706,3.9585965
74DA38AF493C,23,21,2020,7,4,25.043,121.455,"[23.81818182, 32.7, 37.0, 33.9, 24.9, 30.22222222, 32.2]",6.4105124,3.883743
74DA38AF493C,23,22,2020,7,4,25.043,121.455,"[32.7, 37.0, 33.9, 24.9, 30.22222222, 32.2, 31.0]",6.5529594,4.881362
74DA38AF493C,23,23,2020,7,4,25.043,121.455,"[37.0, 33.9, 24.9, 30.22222222, 32.2, 31.0, 33.9]",5.8388886,4.900856
74DA38AF493C,24,3,2020,7,5,25.043,121.455,"[32.2, 31.0, 33.9, 31.55555556, 29.0, 35.0, 36.0]",5.7293143,5.0339236
74DA38AF493C,24,4,2020,7,5,25.043,121.455,"[31.0, 33.9, 31.55555556, 29.0, 35.0, 36.0, 27.9]",5.9488406,4.6834064
74DA38AF493C,24,5,2020,7,5,25.043,121.455,"[33.9, 31.55555556, 29.0, 35.0, 36.0, 27.9, 32.1]",5.8678064,4.6775904
74DA38AF493C,24,6,2020,7,5,25.043,121.455,"[31.55555556, 29.0, 35.0, 36.0, 27.9, 32.1, 25.8]",6.350412,3.7576804
74DA38AF493C,24,7,2020,7,5,25.043,121.455,"[29.0, 35.0, 36.0, 27.9, 32.1, 25.8, 26.55555556]",7.248012,3.708157
74DA38AF493C,24,8,2020,7,5,25.043,121.455,"[35.0, 36.0, 27.9, 32.1, 25.8, 26.55555556, 29.5]",8.475934,4.0673337
74DA38AF493C,24,9,2020,7,5,25.043,121.455,"[36.0, 27.9, 32.1, 25.8, 26.55555556, 29.5, 18.2]",9.359169,3.3682659
74DA38AF494E,22,11,2020,7,3,25.029,121.54,"[13.7, 16.6, 24.88888889, 25.7, 14.8, 26.6, 35.9]",0.5541572,2.7063313
74DA38AF494E,22,12,2020,7,3,25.029,121.54,"[16.6, 24.88888889, 25.7, 14.8, 26.6, 35.9, 30.0]",1.7330202,3.935167
74DA38AF494E,22,13,2020,7,3,25.029,121.54,"[24.88888889, 25.7, 14.8, 26.6, 35.9, 30.0, 21.0]",4.3947115,2.110744
74DA38AF494E,22,14,2020,7,3,25.029,121.54,"[25.7, 14.8, 26.6, 35.9, 30.0, 21.0, 15.7]",6.359765,1.724686
74DA38AF494E,22,15,2020,7,3,25.029,121.54,"[14.8, 26.6, 35.9, 30.0, 21.0, 15.7, 11.5]",8.051035,1.1288507
74DA38AF494E,22,16,2020,7,3,25.029,121.54,"[26.6, 35.9, 30.0, 21.0, 15.7, 11.5, 9.6]",10.869464,3.3675513
74DA38AF494E,22,17,2020,7,3,25.029,121.54,"[35.9, 30.0, 21.0, 15.7, 11.5, 9.6, 9.4]",12.035721,2.756424
74DA38B050D2,23,8,2020,7,4,25.041,121.389,"[19.66666667, 20.55555556, 25.72727273, 29.88888889, 32.0, 34.7, 35.7]",2.3446767,3.5229988
74DA38B050D2,23,9,2020,7,4,25.041,121.389,"[20.55555556, 25.72727273, 29.88888889, 32.0, 34.7, 35.7, 31.0]",3.7197118,3.3882859
74DA38B050D2,23,10,2020,7,4,25.041,121.389,"[25.72727273, 29.88888889, 32.0, 34.7, 35.7, 31.0, 24.25]",5.250252,3.2924228
74DA38B050D2,23,11,2020,7,4,25.041,121.389,"[29.88888889, 32.0, 34.7, 35.7, 31.0, 24.25, 18.88888889]",7.013437,2.9138272
74DA38B050D2,23,12,2020,7,4,25.041,121.389,"[32.0, 34.7, 35.7, 31.0, 24.25, 18.88888889, 16.77777778]",8.529925,2.8553743
74DA38B050D2,23,13,2020,7,4,25.041,121.389,"[34.7, 35.7, 31.0, 24.25, 18.88888889, 16.77777778, 16.7]",10.010209,2.8893838
74DA38B050D2,23,14,2020,7,4,25.041,121.389,"[35.7, 31.0, 24.25, 18.88888889, 16.77777778, 16.7, 14.2]",11.228058,2.568636
74DA38B050F4,23,8,2020,7,4,24.941,121.37,"[18.2, 18.2, 20.8, 25.1, 28.33333333, 30.77777778, 36.22222222]",1.4010359,3.2557921
74DA38B050F4,23,9,2020,7,4,24.941,121.37,"[18.2, 20.8, 25.1, 28.33333333, 30.77777778, 36.22222222, 38.375]",2.1780105,3.4740245
74DA38B050F4,23,10,2020,7,4,24.941,121.37,"[20.8, 25.1, 28.33333333, 30.77777778, 36.22222222, 38.375, 30.11111111]",3.6876476,3.2439547
74DA38B050F4,23,11,2020,7,4,24.941,121.37,"[25.1, 28.33333333, 30.77777778, 36.22222222, 38.375, 30.11111111, 25.8]",5.1881375,3.256315
74DA38B050F4,23,12,2020,7,4,24.941,121.37,"[28.33333333, 30.77777778, 36.22222222, 38.375, 30.11111111, 25.8, 22.55555556]",6.8749876,3.0251627
74DA38B050F4,23,13,2020,7,4,24.941,121.37,"[30.77777778, 36.22222222, 38.375, 30.11111111, 25.8, 22.55555556, 21.0]",8.224967,3.2370784
74DA38B050F4,23,14,2020,7,4,24.941,121.37,"[36.22222222, 38.375, 30.11111111, 25.8, 22.55555556, 21.0, 16.5]",9.392799,3.277481
74DA38B050F4,23,15,2020,7,4,24.941,121.37,"[38.375, 30.11111111, 25.8, 22.55555556, 21.0, 16.5, 22.0]",9.906286,3.2333174
74DA38B051CA,23,8,2020,7,4,25.028,121.494,"[11.5, 10.44444444, 14.625, 16.55555556, 27.2, 31.0, 36.0]",-0.21756603,3.3117156
74DA38B051CA,23,9,2020,7,4,25.028,121.494,"[10.44444444, 14.625, 16.55555556, 27.2, 31.0, 36.0, 34.66666667]",0.9125441,3.7518814
74DA38B051CA,23,10,2020,7,4,25.028,121.494,"[14.625, 16.55555556, 27.2, 31.0, 36.0, 34.66666667, 29.66666667]",2.932558,2.7228522
74DA38B051CA,23,11,2020,7,4,25.028,121.494,"[16.55555556, 27.2, 31.0, 36.0, 34.66666667, 29.66666667, 18.875]",5.148892,2.6938615
74DA38B051CA,23,12,2020,7,4,25.028,121.494,"[27.2, 31.0, 36.0, 34.66666667, 29.66666667, 18.875, 15.625]",7.325819,2.3796363
74DA38B051CA,23,13,2020,7,4,25.028,121.494,"[31.0, 36.0, 34.66666667, 29.66666667, 18.875, 15.625, 13.5]",9.034953,2.480227
74DA38B051CA,23,14,2020,7,4,25.028,121.494,"[36.0, 34.66666667, 29.66666667, 18.875, 15.625, 13.5, 9.111111111]",10.502593,2.5458426
74DA38B051CA,23,15,2020,7,4,25.028,121.494,"[34.66666667, 29.66666667, 18.875, 15.625, 13.5, 9.111111111, 40.66666667]",-0.2416843,2.1150331
74DA38B051CA,23,16,2020,7,4,25.028,121.494,"[29.66666667, 18.875, 15.625, 13.5, 9.111111111, 40.66666667, 25.55555556]",-0.23839545,4.3552547
74DA38B051CA,23,17,2020,7,4,25.028,121.494,"[18.875, 15.625, 13.5, 9.111111111, 40.66666667, 25.55555556, 26.11111111]",0.49058414,5.396584
74DA38B051CA,23,18,2020,7,4,25.028,121.494,"[15.625, 13.5, 9.111111111, 40.66666667, 25.55555556, 26.11111111, 16.375]",4.934125,0.6990709
74DA38B051CA,23,19,2020,7,4,25.028,121.494,"[13.5, 9.111111111, 40.66666667, 25.55555556, 26.11111111, 16.375, 14.11111111]",7.1075397,0.74526256
74DA38B051CA,23,20,2020,7,4,25.028,121.494,"[9.111111111, 40.66666667, 25.55555556, 26.11111111, 16.375, 14.11111111, 13.25]",10.647093,3.9881954
74DA38B051CA,23,21,2020,7,4,25.028,121.494,"[40.66666667, 25.55555556, 26.11111111, 16.375, 14.11111111, 13.25, 15.44444444]",11.445196,2.3901362
74DA38B05212,21,4,2020,7,2,24.252,120.698,"[4.8, 5.909090909, 6.2, 5.9, 6.8, 15.6, 79.5]",-2.0971062,2.1848836
74DA38B05212,21,5,2020,7,2,24.252,120.698,"[5.909090909, 6.2, 5.9, 6.8, 15.6, 79.5, 10.5]",-1.5221351,4.712884
74DA38B05212,21,6,2020,7,2,24.252,120.698,"[6.2, 5.9, 6.8, 15.6, 79.5, 10.5, 27.2]",-0.05733446,6.6109915
74DA38B05212,21,7,2020,7,2,24.252,120.698,"[5.9, 6.8, 15.6, 79.5, 10.5, 27.2, 9.2]",5.3219748,-0.668849
74DA38B05212,21,8,2020,7,2,24.252,120.698,"[6.8, 15.6, 79.5, 10.5, 27.2, 9.2, 8.777777777999999]",7.6826353,-0.43009138
74DA38B05212,21,9,2020,7,2,24.252,120.698,"[15.6, 79.5, 10.5, 27.2, 9.2, 8.777777777999999, 9.0]",11.838272,4.745072
74DA38B05212,21,10,2020,7,2,24.252,120.698,"[79.5, 10.5, 27.2, 9.2, 8.777777777999999, 9.0, 5.1111111110000005]",12.925982,1.7330574
74DA38B0521A,19,12,2020,7,7,25,121.363,"[19.54545455, 13.66666667, 13.0, 14.0, 15.44444444, 12.6, 40.77777778]",-1.1257267,2.1137521
74DA38B0521A,19,13,2020,7,7,25,121.363,"[13.66666667, 13.0, 14.0, 15.44444444, 12.6, 40.77777778, 30.88888889]",-0.49984035,4.2397327
74DA38B0521A,19,14,2020,7,7,25,121.363,"[13.0, 14.0, 15.44444444, 12.6, 40.77777778, 30.88888889, 17.0]",0.38499665,5.4958744
74DA38B0521A,19,15,2020,7,7,25,121.363,"[14.0, 15.44444444, 12.6, 40.77777778, 30.88888889, 17.0, 17.88888889]",5.07952,0.6827924
74DA38B0521A,19,16,2020,7,7,25,121.363,"[15.44444444, 12.6, 40.77777778, 30.88888889, 17.0, 17.88888889, 21.2]",7.1487927,0.7161614
74DA38B0521A,19,17,2020,7,7,25,121.363,"[12.6, 40.77777778, 30.88888889, 17.0, 17.88888889, 21.2, 25.18181818]",10.208538,3.9824302
74DA38B0521A,19,18,2020,7,7,25,121.363,"[40.77777778, 30.88888889, 17.0, 17.88888889, 21.2, 25.18181818, 20.8]",11.129418,1.9604449
74DA38B0521A,20,19,2020,7,1,25,121.363,"[10.1, 11.7, 16.7, 19.1, 21.77777778, 29.2, 35.7]",-0.10283431,3.0379496
74DA38B0521A,20,20,2020,7,1,25,121.363,"[11.7, 16.7, 19.1, 21.77777778, 29.2, 35.7, 30.7]",1.064384,3.748161
74DA38B0521A,20,21,2020,7,1,25,121.363,"[16.7, 19.1, 21.77777778, 29.2, 35.7, 30.7, 20.0]",4.3104258,1.826607
74DA38B0521A,20,22,2020,7,1,25,121.363,"[19.1, 21.77777778, 29.2, 35.7, 30.7, 20.0, 20.0]",6.0238595,1.7628444
74DA38B0521A,20,23,2020,7,1,25,121.363,"[21.77777778, 29.2, 35.7, 30.7, 20.0, 20.0, 19.6]",8.093776,2.1518905
74DA38B0521A,21,0,2020,7,2,25,121.363,"[29.2, 35.7, 30.7, 20.0, 20.0, 19.6, 34.2]",9.575276,3.7534668
74DA38B0521A,21,1,2020,7,2,25,121.363,"[35.7, 30.7, 20.0, 20.0, 19.6, 34.2, 35.22222222]",2.7965412,4.954552
74DA38B0521A,21,2,2020,7,2,25,121.363,"[30.7, 20.0, 20.0, 19.6, 34.2, 35.22222222, 44.8]",2.4974475,4.3791466
74DA38B0521A,21,3,2020,7,2,25,121.363,"[20.0, 20.0, 19.6, 34.2, 35.22222222, 44.8, 43.7]",2.8295224,3.811033
74DA38B0521A,21,4,2020,7,2,25,121.363,"[20.0, 19.6, 34.2, 35.22222222, 44.8, 43.7, 32.6]",4.216102,3.9345837
74DA38B0521A,21,5,2020,7,2,25,121.363,"[19.6, 34.2, 35.22222222, 44.8, 43.7, 32.6, 30.3]",5.227886,3.8573897
74DA38B0521A,21,6,2020,7,2,25,121.363,"[34.2, 35.22222222, 44.8, 43.7, 32.6, 30.3, 20.7]",6.946305,4.2199764
74DA38B0521A,21,7,2020,7,2,25,121.363,"[35.22222222, 44.8, 43.7, 32.6, 30.3, 20.7, 16.11111111]",7.7860084,3.8244371
74DA38B0521A,21,8,2020,7,2,25,121.363,"[44.8, 43.7, 32.6, 30.3, 20.7, 16.11111111, 9.9]",9.288054,2.994823
74DA38B0521A,21,9,2020,7,2,25,121.363,"[43.7, 32.6, 30.3, 20.7, 16.11111111, 9.9, 4.4]",10.428563,2.4375107
74DA38B0521A,21,18,2020,7,2,25,121.363,"[2.0, 2.7, 6.4, 7.1, 10.9, 18.1, 39.6]",-2.6607091,2.7393885
74DA38B0521A,21,19,2020,7,2,25,121.363,"[2.7, 6.4, 7.1, 10.9, 18.1, 39.6, 17.45454545]",-0.9555638,4.9288054
74DA38B0521A,21,20,2020,7,2,25,121.363,"[6.4, 7.1, 10.9, 18.1, 39.6, 17.45454545, 12.22222222]",0.33583075,6.1162825
74DA38B0521A,21,21,2020,7,2,25,121.363,"[7.1, 10.9, 18.1, 39.6, 17.45454545, 12.22222222, 16.33333333]",5.6261344,0.042749245
74DA38B0521A,21,22,2020,7,2,25,121.363,"[10.9, 18.1, 39.6, 17.45454545, 12.22222222, 16.33333333, 30.6]",7.740604,1.0591292
74DA38B0521A,21,23,2020,7,2,25,121.363,"[18.1, 39.6, 17.45454545, 12.22222222, 16.33333333, 30.6, 19.625]",10.569265,3.9747584
74DA38B0521A,22,0,2020,7,3,25,121.363,"[39.6, 17.45454545, 12.22222222, 16.33333333, 30.6, 19.625, 25.8]",11.331985,1.6527213
74DA38B0521A,23,2,2020,7,4,25,121.363,"[11.0, 16.9, 22.27272727, 22.5, 23.4, 25.9, 37.7]",0.4024726,2.8115492
74DA38B0521A,23,3,2020,7,4,25,121.363,"[16.9, 22.27272727, 22.5, 23.4, 25.9, 37.7, 28.1]",1.4579959,4.021727
74DA38B0521A,23,4,2020,7,4,25,121.363,"[22.27272727, 22.5, 23.4, 25.9, 37.7, 28.1, 21.0]",4.2764025,2.0412536
74DA38B0521A,23,5,2020,7,4,25,121.363,"[22.5, 23.4, 25.9, 37.7, 28.1, 21.0, 25.3]",5.8774242,1.7632632
74DA38B0521A,23,6,2020,7,4,25,121.363,"[23.4, 25.9, 37.7, 28.1, 21.0, 25.3, 22.66666667]",7.816682,1.9862884
74DA38B0521A,23,7,2020,7,4,25,121.363,"[25.9, 37.7, 28.1, 21.0, 25.3, 22.66666667, 28.09090909]",9.77217,3.9193504
74DA38B0521A,23,8,2020,7,4,25,121.363,"[37.7, 28.1, 21.0, 25.3, 22.66666667, 28.09090909, 31.55555556]",11.008277,1.7031887
74DA38B0521A,24,18,2020,7,5,25,121.363,"[6.5, 8.7, 11.8, 11.7, 20.8, 20.1, 39.77777778]",-1.3039408,2.5830967
74DA38B0521A,24,19,2020,7,5,25,121.363,"[8.7, 11.8, 11.7, 20.8, 20.1, 39.77777778, 33.7]",-0.4701655,4.048664
74DA38B0521A,24,20,2020,7,5,25,121.363,"[11.8, 11.7, 20.8, 20.1, 39.77777778, 33.7, 29.2]",0.9190283,4.73123
74DA38B052FE,23,1,2020,7,4,24.968,121.194,"[11.3, 10.22222222, 12.0, 13.44444444, 16.5, 16.9, 35.45454545]",-1.1604011,2.406064
74DA38B052FE,23,2,2020,7,4,24.968,121.194,"[10.22222222, 12.0, 13.44444444, 16.5, 16.9, 35.45454545, 28.88888889]",-0.5124548,4.270151
74DA38B052FE,23,3,2020,7,4,24.968,121.194,"[12.0, 13.44444444, 16.5, 16.9, 35.45454545, 28.88888889, 19.7]",0.487625,5.470493
74DA38B052FE,23,4,2020,7,4,24.968,121.194,"[13.44444444, 16.5, 16.9, 35.45454545, 28.88888889, 19.7, 25.8]",5.0476804,0.81423575
74DA38B052FE,23,5,2020,7,4,24.968,121.194,"[16.5, 16.9, 35.45454545, 28.88888889, 19.7, 25.8, 27.2]",7.2169566,1.0640559
74DA38B052FE,23,6,2020,7,4,24.968,121.194,"[16.9, 35.45454545, 28.88888889, 19.7, 25.8, 27.2, 31.25]",9.976433,3.9593008
74DA38B052FE,23,7,2020,7,4,24.968,121.194,"[35.45454545, 28.88888889, 19.7, 25.8, 27.2, 31.25, 32.55555556]",2.812174,4.9613395
74DA38B05326,23,8,2020,7,4,25.027,121.463,"[16.4, 16.88888889, 17.88888889, 20.4, 28.3, 29.5, 36.8]",0.571081,3.1242366
74DA38B05326,23,9,2020,7,4,25.027,121.463,"[16.88888889, 17.88888889, 20.4, 28.3, 29.5, 36.8, 36.9]",1.752031,3.473333
74DA38B05326,23,10,2020,7,4,25.027,121.463,"[17.88888889, 20.4, 28.3, 29.5, 36.8, 36.9, 31.66666667]",3.4304893,3.0233293
74DA38B05326,23,11,2020,7,4,25.027,121.463,"[20.4, 28.3, 29.5, 36.8, 36.9, 31.66666667, 25.5]",5.0166364,3.0036933
74DA38B05326,23,12,2020,7,4,25.027,121.463,"[28.3, 29.5, 36.8, 36.9, 31.66666667, 25.5, 17.77777778]",7.0009875,2.9014955
74DA38B05326,23,13,2020,7,4,25.027,121.463,"[29.5, 36.8, 36.9, 31.66666667, 25.5, 17.77777778, 18.1]",8.50136,2.9367886
74DA38B05326,23,14,2020,7,4,25.027,121.463,"[36.8, 36.9, 31.66666667, 25.5, 17.77777778, 18.1, 14.5]",9.941686,2.9640882
74DA38B05326,23,15,2020,7,4,25.027,121.463,"[36.9, 31.66666667, 25.5, 17.77777778, 18.1, 14.5, 12.9]",11.249945,2.6331494
74DA38C7CF4C,19,9,2020,7,7,22.946,120.51,"[10.1, 11.2, 10.4, 9.6, 29.5, 34.4, 36.44444444]",-0.36050606,3.4909267
74DA38C7CF4C,19,10,2020,7,7,22.946,120.51,"[11.2, 10.4, 9.6, 29.5, 34.4, 36.44444444, 25.77777778]",0.8203597,4.0686617
74DA38C7CF4C,19,11,2020,7,7,22.946,120.51,"[10.4, 9.6, 29.5, 34.4, 36.44444444, 25.77777778, 17.0]",5.236348,1.410858
74DA38C7CF4C,19,12,2020,7,7,22.946,120.51,"[9.6, 29.5, 34.4, 36.44444444, 25.77777778, 17.0, 12.3]",7.61216,1.5787159
74DA38C7CF4C,19,13,2020,7,7,22.946,120.51,"[29.5, 34.4, 36.44444444, 25.77777778, 17.0, 12.3, 9.444444444]",9.387712,1.9105229
74DA38C7CF4C,19,14,2020,7,7,22.946,120.51,"[34.4, 36.44444444, 25.77777778, 17.0, 12.3, 9.444444444, 7.3]",11.616314,3.2904468
74DA38C7CF4C,19,15,2020,7,7,22.946,120.51,"[36.44444444, 25.77777778, 17.0, 12.3, 9.444444444, 7.3, 6.2]",13.012512,2.6195471
74DA38C7CF4C,22,6,2020,7,3,22.946,120.51,"[6.3, 7.2, 7.5, 7.7, 7.1, 11.8, 36.3]",-2.853973,2.6008482
74DA38C7CF4C,22,7,2020,7,3,22.946,120.51,"[7.2, 7.5, 7.7, 7.1, 11.8, 36.3, 43.44444444]",-1.5583498,3.4601035
74DA38C7CF4C,22,8,2020,7,3,22.946,120.51,"[7.5, 7.7, 7.1, 11.8, 36.3, 43.44444444, 27.8]",-0.1275698,5.233158
74DA38C7CF4C,22,9,2020,7,3,22.946,120.51,"[7.7, 7.1, 11.8, 36.3, 43.44444444, 27.8, 15.9]",4.491192,1.0249133
74DA38C7CF4C,22,10,2020,7,3,22.946,120.51,"[7.1, 11.8, 36.3, 43.44444444, 27.8, 15.9, 14.1]",6.19653,0.89983565
74DA38C7CF4C,22,11,2020,7,3,22.946,120.51,"[11.8, 36.3, 43.44444444, 27.8, 15.9, 14.1, 14.2]",8.141879,1.0767324
74DA38C7CF4C,22,12,2020,7,3,22.946,120.51,"[36.3, 43.44444444, 27.8, 15.9, 14.1, 14.2, 17.125]",10.702803,3.2012005
74DA38C7CF4C,22,13,2020,7,3,22.946,120.51,"[43.44444444, 27.8, 15.9, 14.1, 14.2, 17.125, 21.1]",11.664971,2.2307382
74DA38C7CFB6,19,18,2020,7,7,25.041,121.506,"[19.0, 18.6, 19.8, 26.88888889, 32.1, 34.8, 35.55555556]",1.698508,3.539311
74DA38C7CFB6,19,19,2020,7,7,25.041,121.506,"[18.6, 19.8, 26.88888889, 32.1, 34.8, 35.55555556, 29.8]",3.3388453,3.0050814
74DA38C7CFB6,19,20,2020,7,7,25.041,121.506,"[19.8, 26.88888889, 32.1, 34.8, 35.55555556, 29.8, 30.3]",4.8435154,3.3304684
74DA38C7CFB6,19,21,2020,7,7,25.041,121.506,"[26.88888889, 32.1, 34.8, 35.55555556, 29.8, 30.3, 23.2]",6.4816556,3.6788955
74DA38C7CFB6,19,22,2020,7,7,25.041,121.506,"[32.1, 34.8, 35.55555556, 29.8, 30.3, 23.2, 23.22222222]",7.5309625,3.8122177
74DA38C7CFB6,19,23,2020,7,7,25.041,121.506,"[34.8, 35.55555556, 29.8, 30.3, 23.2, 23.22222222, 21.5]",8.96346,3.6577008
74DA38C7CFB6,20,0,2020,7,1,25.041,121.506,"[35.55555556, 29.8, 30.3, 23.2, 23.22222222, 21.5, 13.8]",9.660375,3.0745866
74DA38C7CFB6,22,12,2020,7,3,25.041,121.506,"[21.8, 26.77777778, 18.5, 12.7, 16.7, 32.1, 37.0]",-0.17176834,2.5540128
74DA38C7CFB6,22,13,2020,7,3,25.041,121.506,"[26.77777778, 18.5, 12.7, 16.7, 32.1, 37.0, 29.8]",0.7417769,4.3981624
74DA38C7CFB6,22,14,2020,7,3,25.041,121.506,"[18.5, 12.7, 16.7, 32.1, 37.0, 29.8, 17.0]",4.386977,1.2190584
74DA38C7CFB6,22,15,2020,7,3,25.041,121.506,"[12.7, 16.7, 32.1, 37.0, 29.8, 17.0, 15.2]",6.213063,0.9089848
74DA38C7CFB6,22,16,2020,7,3,25.041,121.506,"[16.7, 32.1, 37.0, 29.8, 17.0, 15.2, 13.66666667]",8.188476,1.217446
74DA38C7CFB6,22,17,2020,7,3,25.041,121.506,"[32.1, 37.0, 29.8, 17.0, 15.2, 13.66666667, 17.4]",10.679539,3.1526394
74DA38C7CFB6,22,18,2020,7,3,25.041,121.506,"[37.0, 29.8, 17.0, 15.2, 13.66666667, 17.4, 23.1]",11.529606,2.2524002
74DA38C7D1D6,21,3,2020,7,2,22.46,120.446,"[2.0, 1.8, 1.6, 0.666666667, 1.6, 32.8, 39.9]",-1.8952465,3.3400793
74DA38C7D1D6,21,4,2020,7,2,22.46,120.446,"[1.8, 1.6, 0.666666667, 1.6, 32.8, 39.9, 11.8]",-0.37686887,5.5323462
74DA38C7D1D6,21,5,2020,7,2,22.46,120.446,"[1.6, 0.666666667, 1.6, 32.8, 39.9, 11.8, 6.1]",4.8116097,-0.072346434
74DA38C7D1D6,21,6,2020,7,2,22.46,120.446,"[0.666666667, 1.6, 32.8, 39.9, 11.8, 6.1, 4.9]",6.6992464,-0.013885789
74DA38C7D1D6,21,7,2020,7,2,22.46,120.446,"[1.6, 32.8, 39.9, 11.8, 6.1, 4.9, 6.8888888889999995]",8.612735,0.13475007
74DA38C7D1D6,21,8,2020,7,2,22.46,120.446,"[32.8, 39.9, 11.8, 6.1, 4.9, 6.8888888889999995, 5.6]",12.709917,3.3984425
74DA38C7D1D6,21,9,2020,7,2,22.46,120.446,"[39.9, 11.8, 6.1, 4.9, 6.8888888889999995, 5.6, 3.0]",13.771135,1.9745176
74DA38C7D1E4,23,9,2020,7,4,23.942,120.691,"[17.5, 15.1, 14.3, 25.11111111, 29.22222222, 33.2, 36.3]",1.0164145,3.7038171
74DA38C7D1E4,23,10,2020,7,4,23.942,120.691,"[15.1, 14.3, 25.11111111, 29.22222222, 33.2, 36.3, 23.875]",3.1479263,2.701434
74DA38C7D1E4,23,11,2020,7,4,23.942,120.691,"[14.3, 25.11111111, 29.22222222, 33.2, 36.3, 23.875, 17.5]",5.460224,2.1161084
74DA38C7D1E4,23,12,2020,7,4,23.942,120.691,"[25.11111111, 29.22222222, 33.2, 36.3, 23.875, 17.5, 10.55555556]",7.673542,1.8965033
74DA38C7D1E4,23,13,2020,7,4,23.942,120.691,"[29.22222222, 33.2, 36.3, 23.875, 17.5, 10.55555556, 4.8]",9.383026,1.7525969
74DA38C7D1E4,23,14,2020,7,4,23.942,120.691,"[33.2, 36.3, 23.875, 17.5, 10.55555556, 4.8, 8.7]",11.786385,3.305456
74DA38C7D1E4,23,15,2020,7,4,23.942,120.691,"[36.3, 23.875, 17.5, 10.55555556, 4.8, 8.7, 7.0]",13.132626,2.578947
74DA38C7D1FC,20,8,2020,7,1,25.084,121.441,"[19.2, 21.2, 15.7, 14.55555556, 28.4, 22.7, 43.66666667]",0.09469602,2.7159264
74DA38C7D1FC,20,9,2020,7,1,25.084,121.441,"[21.2, 15.7, 14.55555556, 28.4, 22.7, 43.66666667, 35.8]",1.4771711,3.4480722
74DA38C7D1FC,20,10,2020,7,1,25.084,121.441,"[15.7, 14.55555556, 28.4, 22.7, 43.66666667, 35.8, 22.2]",3.3807054,2.556887
74DA38C7D1FC,20,11,2020,7,1,25.084,121.441,"[14.55555556, 28.4, 22.7, 43.66666667, 35.8, 22.2, 22.88888889]",5.5344906,1.8265258
74DA38C7D1FC,20,12,2020,7,1,25.084,121.441,"[28.4, 22.7, 43.66666667, 35.8, 22.2, 22.88888889, 16.3]",8.1060505,2.1293025
74DA38C7D1FC,20,13,2020,7,1,25.084,121.441,"[22.7, 43.66666667, 35.8, 22.2, 22.88888889, 16.3, 12.0]",10.445202,3.479538
74DA38C7D1FC,20,14,2020,7,1,25.084,121.441,"[43.66666667, 35.8, 22.2, 22.88888889, 16.3, 12.0, 12.77777778]",11.160819,2.44097
74DA38C7D1FC,20,15,2020,7,1,25.084,121.441,"[35.8, 22.2, 22.88888889, 16.3, 12.0, 12.77777778, 13.6]",11.743419,2.2213552
74DA38C7D3A0,22,12,2020,7,3,25.046,121.508,"[22.5, 29.2, 17.0, 8.7, 15.8, 29.8, 35.22222222]",-0.15100159,2.5159924
74DA38C7D3A0,22,13,2020,7,3,25.046,121.508,"[29.2, 17.0, 8.7, 15.8, 29.8, 35.22222222, 24.5]",0.60259134,4.444482
74DA38C7D3A0,22,14,2020,7,3,25.046,121.508,"[17.0, 8.7, 15.8, 29.8, 35.22222222, 24.5, 15.3]",4.406724,1.189713
74DA38C7D3A0,22,15,2020,7,3,25.046,121.508,"[8.7, 15.8, 29.8, 35.22222222, 24.5, 15.3, 12.2]",6.3021383,0.80268
74DA38C7D3A0,22,16,2020,7,3,25.046,121.508,"[15.8, 29.8, 35.22222222, 24.5, 15.3, 12.2, 9.8]",8.32204,1.0340496
74DA38C7D3A0,22,17,2020,7,3,25.046,121.508,"[29.8, 35.22222222, 24.5, 15.3, 12.2, 9.8, 12.88888889]",11.342312,3.4653616
74DA38C7D3A0,22,18,2020,7,3,25.046,121.508,"[35.22222222, 24.5, 15.3, 12.2, 9.8, 12.88888889, 11.4]",12.807856,2.5374038
